label_is_phish,domain_age_days,tld_risk,url_length,subdomain_depth,brand_lev_distance,ssl_valid,is_http,query_entropy,redirect_count,kw_kyc,kw_verify,kw_bonus,upi_intent_pay,upi_intent_collect,upi_pa_present,upi_am_present,upi_amount,vpa_format_valid,vpa_provider_allow,vpa_entropy,qr_present,qr_param_missing_count,qr_from_shortener
0,1903.3084119763823,0.1775211552614995,69.4131388522186,0,0.0629135184344256,1,0,1.947120215080447,0,0,0,0,0,0,1,0,0.0,1,1,0.0533124911297711,1,0,0
0,2626.040543284351,0.3930044767333097,38.100099236176334,0,2.931545981032993,0,0,4.203648668823314,2,0,0,0,0,0,0,0,0.0,1,1,1.0157899412768427,0,0,0
0,1230.5553006875052,0.2418949865748664,37.94508898281328,3,5.364070109963645,1,0,2.680780884243584,2,0,0,0,0,0,0,1,0.0,1,0,2.55573992162875,1,0,0
1,1886.3112817927456,0.0317539249274572,45.3350875513107,2,3.311811785667842,1,1,5.672380918373365,2,0,0,0,0,0,0,0,0.0,1,1,2.640873764546829,0,0,0
1,431.44751229705753,0.0,131.55816274331357,3,0.0,1,0,4.588292018266011,0,0,0,0,1,0,0,1,0.0,1,0,2.8647065607459785,0,0,0
0,78.24702612919293,0.7515166592385787,71.63662017523926,1,5.881884654729072,1,0,1.7685063167520922,2,0,1,0,0,0,0,0,0.0,1,1,1.7547301339561454,0,0,0
1,2848.121168502768,0.2646048451230026,89.90155304919317,2,0.0,1,1,1.9268963545345643,0,0,0,0,0,0,1,0,0.0,1,0,2.2334558869868486,0,0,0
1,1059.4456115872256,0.0,67.99340110725493,2,0.6063657009987935,0,0,1.8484729406338376,2,0,0,0,0,0,0,0,0.0,1,1,1.415668324957191,0,0,0
1,1765.8566790348548,0.3105217212929813,24.574563330207205,2,4.933492439761599,1,0,4.12442835726437,1,0,0,0,0,0,0,0,0.0,1,1,1.8521762418955632,1,1,0
1,948.4880172936682,0.3879173313059653,64.10249703344576,2,1.0726056546049096,0,1,4.493537238063858,1,0,0,0,0,0,0,0,0.0,1,0,2.2064288395769664,0,0,0
0,96.18121889604288,0.1069838432972003,16.96669303196679,2,2.4880312881076514,1,0,1.2005100727728153,2,0,1,0,0,0,0,0,0.0,1,1,1.5955261594811634,1,0,0
1,813.1794710988815,0.1083290924192789,107.81340439218388,2,1.050827738884324,1,0,2.791466823440828,0,0,0,0,0,0,0,1,0.0,1,0,1.660426854654062,0,0,0
1,2523.192821321257,0.2460316305920033,30.055100425152176,0,3.1438340655199037,1,0,2.9504681224694567,1,0,0,1,0,0,0,0,0.0,1,1,2.764309142692842,0,0,0
0,1466.2880891353088,0.490518846152435,37.12435679921136,3,5.393856997916247,1,0,3.876186345842087,1,1,0,0,0,0,0,0,0.0,1,1,3.105827363100307,0,0,0
0,0.0,0.2699920239646053,92.52713069793504,0,0.0,0,0,3.1174518273276672,0,0,0,0,0,0,0,0,0.0,1,1,4.038147218561714,1,0,0
0,541.7066521086144,0.5426450608684972,32.06731776634077,0,3.4859887843533834,1,0,3.77443740056604,0,0,0,1,0,1,0,0,0.0,1,1,2.643789631301955,0,0,0
0,2938.7525512456546,0.4762438345060483,51.23779389489277,1,0.0,1,0,2.166129059135045,0,0,0,0,0,0,1,1,0.0,1,1,0.0,0,0,0
0,543.4437657800527,0.204243045147298,5.0,3,7.199696826663749,1,0,1.7999721915375242,0,0,0,0,0,0,0,0,0.0,1,1,3.472271221872047,0,0,0
1,0.0,0.0,47.09604930865948,1,1.156592873916256,0,0,2.5612158960985125,0,0,0,0,0,0,1,0,0.0,1,1,2.302706983202422,0,0,0
1,3071.658662507052,0.2046658322407293,83.77166547149352,4,4.124412113338007,1,0,3.414559251566339,2,0,0,0,0,0,0,0,0.0,1,0,0.6902192535333791,0,0,0
1,1618.8710117753512,0.355296480079004,34.943947303884926,0,3.5857438939522623,1,0,3.6011161616312948,1,0,0,0,0,0,0,1,537.8288350038815,1,0,3.2175347580913987,1,0,1
0,715.9845694246395,0.2619786952758938,82.3711848224066,0,3.2704535224415707,1,1,1.459779668477008,0,0,0,0,0,0,0,1,149.31025791055765,1,1,1.407497532401934,0,0,0
1,354.29871670151766,0.3768849663382589,59.353687183255566,0,2.121333630232514,1,0,2.4722136424076746,1,0,0,0,0,0,0,0,0.0,1,1,2.4836187154163807,1,0,0
0,2098.8223157500825,0.422683995229944,103.51338498018968,0,0.2615105369867998,1,0,3.95412022915954,2,0,0,0,0,0,0,0,0.0,1,1,2.304323949611219,0,0,0
0,149.61991972856902,0.356171710683177,30.600778349831423,1,5.947256122882043,1,0,5.167290330641364,0,0,0,0,0,0,1,0,0.0,1,1,2.223678602401672,0,0,0
0,2177.907709419186,0.1949342891895348,50.33800268065657,3,1.1131547505041102,1,0,2.3242452079604394,1,0,1,0,0,0,0,0,0.0,1,1,2.821988815906707,0,0,0
0,1450.634342869107,0.3539766949984024,5.0,3,2.7636791563705367,1,0,4.55792993105759,1,0,1,0,0,0,0,0,0.0,1,1,2.3344514568473462,0,0,0
0,1093.61831058482,0.6970968463057878,56.31698381488954,2,2.3068832216494712,1,0,2.0527932502410726,1,0,0,0,0,0,1,0,0.0,1,1,1.8916208834925747,0,0,0
0,974.6177664027144,0.0,43.13782566123143,1,4.966072059367169,1,0,5.440317552434525,1,1,1,0,0,0,0,0,0.0,1,1,0.2623347026190092,0,0,0
0,590.0383559429863,0.347457493378292,98.4046958967011,3,7.548661066926757,1,0,1.6774275753434984,1,0,1,0,0,0,1,1,0.0,1,0,0.3957252183246491,0,0,0
1,2054.768144251119,0.6164006570111465,35.01059055588068,3,1.6368126587853018,1,0,1.2293847672696097,0,0,0,0,0,0,0,0,0.0,1,0,1.7444096945427163,1,1,0
1,0.0,0.0150820007831119,43.05084655468147,1,3.278531949720922,1,0,3.268469888755019,1,0,0,0,1,0,0,0,0.0,1,0,2.311657749177478,1,0,0
0,0.0,0.4502200183691831,32.99279302916935,1,5.15042415440538,1,0,1.7574794465636367,0,0,0,0,0,0,0,0,0.0,1,1,3.590805590037101,1,1,0
0,1537.3281474709695,0.4769434489133254,61.08658170666774,1,5.662275059382683,1,0,3.6533505490234943,0,0,0,0,0,0,0,0,0.0,1,1,1.6015097961477884,0,0,0
0,1557.4859936805774,0.0,139.540591358881,0,2.689736366996285,1,0,2.3713729022552568,0,0,0,0,0,0,0,0,0.0,1,1,2.99455742905251,0,0,0
0,1376.2893830141202,0.3924723428836382,5.0,3,2.765546122551525,1,0,4.315340241331694,0,0,0,1,0,1,1,0,0.0,0,1,1.880090578668692,0,0,0
0,1289.2740435416465,0.195736819767774,58.087105803823455,1,5.56679226704507,0,0,3.259999498102605,0,0,0,0,0,0,0,0,0.0,1,1,0.9392487685519082,0,0,0
0,415.35154599494257,0.2379108406980294,106.9755896570341,1,0.0,1,0,2.4461197515060777,1,0,0,0,0,0,0,0,0.0,1,0,3.7755663583519303,1,1,0
0,1744.9792452626302,0.1850090549560601,39.41805106555111,3,4.82317278584116,1,0,3.864500371163904,0,0,0,0,0,1,0,0,0.0,0,1,3.0271157367963584,0,0,0
0,745.3302478945509,0.5125378182869262,81.07986855282402,1,1.4016379995456565,1,0,2.416321297956894,0,0,0,0,0,0,0,0,0.0,1,1,2.245975114830709,0,0,0
1,215.46372702178635,0.2275757959201145,107.09502064643624,3,3.297917679027057,1,0,3.3881266769708773,1,1,0,0,1,0,1,1,0.0,1,1,3.448632477966289,0,0,0
0,425.7304252935201,0.1573372930698736,48.95302048958092,0,3.124918115238495,1,0,2.7349494175509985,0,0,0,0,1,0,1,0,0.0,1,0,2.0998929620082816,0,0,0
0,3224.7676385309983,0.160724897331558,33.89718772340197,2,1.785750590783581,1,0,4.366981175556208,1,0,0,0,1,0,0,0,0.0,1,1,2.5280746122982567,0,0,0
1,0.0,0.1818020088221821,97.4165255091201,1,3.621609951589344,1,0,1.983725909500736,0,1,0,0,0,0,0,0,0.0,0,1,1.516252199992966,0,0,0
1,1399.7457251549586,0.0340928960138926,79.81484731393729,0,2.2840122813981623,1,0,1.5529240657485606,0,0,1,0,1,0,0,0,0.0,1,1,2.8411546559277574,0,0,0
1,0.0,0.1555731884861046,57.5052249848941,0,5.023645542290231,1,0,4.199603514539128,1,0,0,0,0,0,1,0,0.0,1,0,0.922204742213437,1,0,1
0,670.1199940124321,0.2735339249406838,84.44991016404006,2,1.4669426177153222,1,0,1.8409185257913507,1,0,0,0,1,0,0,0,0.0,1,1,0.9736941639522948,0,0,0
1,279.6470178149748,0.3308762839965022,98.41326877383976,0,0.9074687706509504,1,0,3.653808710786316,1,0,1,0,0,0,0,0,0.0,1,1,2.0458260882642256,1,0,0
1,0.0,0.4908078115685613,57.879201050979496,2,3.2217786776685733,1,0,4.757277826876356,0,0,0,0,0,0,0,0,0.0,1,1,2.657742482935665,0,0,0
0,1266.8451085205156,0.2981957799083514,72.2183113968359,1,2.854627302848547,1,0,4.34614014362873,0,0,0,0,0,0,0,0,0.0,1,0,3.465436887245445,0,0,0
0,343.95432536936494,0.1551060540806262,80.89870880663977,0,6.021958775266024,1,0,3.208199085704681,0,0,0,0,1,0,1,0,0.0,1,1,3.0024157363703297,1,0,0
0,0.0,0.0477920012370083,41.52528997050047,3,2.948552261198288,0,0,4.6943917084298015,0,0,0,0,0,0,0,0,0.0,1,1,2.3277230695609847,1,0,0
0,1807.4817089291023,0.3088973761613204,107.51888276098344,2,2.9973435922709912,1,0,3.468019812620295,0,0,0,0,0,0,0,0,0.0,1,1,2.713027202756425,1,1,0
0,2522.0074135867217,0.2265258438484323,18.76373112467768,0,0.5818897702150934,1,0,2.1243571597470985,0,0,0,0,0,0,0,0,0.0,0,1,1.97101933107814,0,0,0
0,2588.149210755886,0.2331365511971651,54.74999523639983,2,3.384879226657948,1,0,5.834884627296455,0,0,1,0,0,0,1,0,0.0,1,1,3.036190473664408,0,0,0
1,1230.747728781765,0.3025059034296196,90.70019650292802,2,0.7157746226426718,1,0,2.683170163523064,1,0,0,0,1,0,1,1,0.0,1,1,0.0,0,0,0
1,855.2697662925386,0.353877816248946,17.742832072440955,1,2.6244576180618315,0,0,3.8189837335109007,0,0,0,0,0,0,0,0,0.0,1,0,1.8807727951490116,0,0,0
0,2393.787945074956,0.303947044827294,94.85316313816702,1,1.165998022361802,1,0,3.558311496033218,0,0,0,0,0,0,0,0,0.0,0,1,3.175742475653297,0,0,0
0,2818.860302408118,0.2158963793510597,67.6117586700037,3,4.027563149041605,1,0,1.859515697010054,0,1,0,0,0,0,0,0,0.0,1,1,1.9918510185364904,0,0,0
0,2160.28244345075,0.0897236391913136,113.00714799459205,2,2.782229215448682,1,0,4.586080844707202,1,0,0,0,0,0,0,0,0.0,0,1,2.886987468602653,1,0,1
0,0.0,0.1274430462247929,84.51139841178855,3,5.300352015781418,1,0,3.0817463441226294,2,1,0,0,0,0,0,0,0.0,1,0,1.755513894083211,0,0,0
0,1041.6138238579065,0.4196519650250859,53.488980650086745,2,0.9922074322812392,1,0,4.558322216242916,1,0,0,0,0,0,0,0,0.0,1,0,1.8755943026716315,1,1,0
1,1327.4193731497144,0.1652827523206559,69.26419565399758,2,3.075509186198675,0,0,2.259367972604494,0,0,1,0,1,1,0,0,0.0,1,1,0.9626457052399288,0,0,0
1,0.0,0.0,70.70091438208884,1,3.247421729914854,1,1,2.5240497695807536,0,0,1,0,0,0,0,0,0.0,1,1,1.5221760281106018,0,0,0
0,1363.232791544929,0.4819149363024465,140.93114887556024,2,2.6930483141571915,1,0,3.951390491737897,3,0,1,0,0,0,0,1,1252.609382354265,1,0,1.988669797237813,0,0,0
1,3527.590191175267,0.0615243015538361,63.38762348510174,3,5.152953702971198,0,0,4.794132506534481,1,0,1,1,0,0,0,0,0.0,1,1,2.2293784466309425,0,0,0
0,1567.9233989609495,0.2570494207614044,54.48024022831749,2,2.8387332262521525,1,0,4.235067687515596,1,0,0,0,0,0,1,0,0.0,1,1,0.0,0,0,0
1,2568.0956977301075,0.3482326170418903,52.18123847707698,4,0.8897073012550791,1,0,1.3531251697588318,1,0,0,0,0,0,0,0,0.0,1,1,1.3466423013795847,1,0,1
1,1019.497676154446,0.2506436751075556,67.55423845968497,3,3.7785430339577446,1,0,4.558655444697491,1,0,1,0,0,0,0,0,0.0,1,1,1.5665093649178217,1,2,0
0,712.1380112194142,0.0,14.627501934009231,0,6.555527227497494,1,0,2.888799324583822,1,0,0,0,0,0,1,1,231.49383754241984,1,1,4.280217907812003,0,0,0
1,1257.5256680971706,0.3280975993213453,44.689432741216905,1,1.6106287195845084,1,0,1.933050948628112,0,0,1,0,0,0,1,1,208.47024563936387,1,1,2.884652740062364,1,1,0
1,0.0,0.5152926500250825,19.51459548980373,2,2.833755991637931,1,0,4.794681753241209,0,0,1,0,1,0,0,1,836.6077795025665,0,0,1.956008415219982,0,0,0
1,0.0,0.4073064455999714,24.74142127343778,0,3.381545257189995,1,0,2.802390279384773,1,0,0,0,0,0,0,0,0.0,1,1,1.6251705886567285,0,0,0
0,2319.5654686032385,0.0,92.16400658240028,1,4.853920623415513,1,0,4.68684753098974,0,0,0,0,0,0,0,0,0.0,1,0,1.376928590618885,1,0,0
0,2446.810811439822,0.6754488646005403,61.05084615810815,0,4.474586051982863,1,0,3.776076530266872,1,0,0,0,0,0,0,1,961.3719435006371,0,1,2.007750761146958,0,0,0
1,0.0,0.0,30.325735550858948,2,3.222388973006085,1,0,3.653992052868865,0,0,0,0,1,0,1,0,0.0,1,0,3.983618252264458,0,0,0
0,1961.5985654646372,0.0343161080710909,53.98875481896973,0,2.1385324683278624,1,0,4.719441596943266,1,1,0,0,0,0,0,0,0.0,1,1,4.683366493073508,1,1,0
0,695.6480292727749,0.4063755187074582,50.157891656809966,3,2.0373383937035072,1,0,2.372390975686512,1,0,0,0,0,0,0,0,0.0,0,1,2.244718521589463,1,1,0
0,1207.7702893885166,0.3405682901784633,62.10768996241941,1,3.938718800400103,1,0,4.831988932119491,0,0,1,0,0,0,0,0,0.0,1,1,2.073068844677784,0,0,0
0,1352.262367322076,0.2660670210479617,5.0,2,1.5545332207703249,1,0,1.5596511541557512,0,0,0,0,0,0,0,0,0.0,1,1,2.751121194923396,0,0,0
1,1993.220561749182,0.1361187515607115,16.34955301286653,0,0.2198117200135896,1,0,3.729448388800993,0,0,0,0,1,0,0,0,0.0,1,1,2.3584898469897264,1,1,1
0,899.2618422358266,0.5161713456459633,5.0,1,2.528884985995256,1,0,5.430610122444013,2,0,0,0,0,0,0,0,0.0,1,1,0.7321232921798906,1,0,0
0,2492.1943943623232,0.242134829963672,24.01623611590572,0,1.9496115437207795,1,0,4.614598665743646,2,0,0,0,0,0,1,0,0.0,1,1,1.4744423547636265,0,0,0
0,1171.2954077119098,0.0,31.09111971969368,3,2.22283194431446,1,0,3.5210836395577743,1,0,1,0,0,0,0,0,0.0,1,0,3.412470744916467,0,0,0
0,1549.0211269634392,0.4964599899956926,18.618149858385426,1,4.055564151340491,1,0,5.370724309535713,1,0,0,1,0,0,0,0,0.0,1,1,2.6957747895720425,0,0,0
0,0.0,0.2938569985934349,90.57664624791664,1,3.176001237867169,1,0,2.639913357065277,1,0,0,0,0,0,0,0,0.0,1,1,1.8996432050115404,0,0,0
1,3390.3908128458006,0.4730013414575938,133.59795150884813,2,2.52331968777384,0,0,3.898437681395016,1,0,1,0,1,0,0,0,0.0,1,1,2.0024178806019863,1,0,0
0,1363.7899078459595,0.3645097246911649,93.02326509669084,1,0.6162138847784284,1,0,3.24183612626305,2,0,1,0,0,0,1,0,0.0,1,1,3.3109550589172,0,0,0
0,1655.596910414119,0.7283245492411377,37.38403479268939,0,2.185520798027117,1,0,3.603802244953741,2,0,0,0,0,0,1,0,0.0,1,1,2.4546787890912536,0,0,0
1,0.0,0.1880059456415544,68.40749207404512,2,0.0,1,0,4.496004018638701,1,0,0,0,0,0,0,0,0.0,1,0,3.5708317598529984,1,0,0
0,0.0,0.2532186482642438,57.34348104678851,0,1.4416631392034087,1,0,3.702027614390742,1,1,0,0,0,0,0,1,0.0,1,1,1.6474896423026872,0,0,0
1,2285.4604255024765,0.3939661287919583,35.647192653321014,3,1.3821190388913736,1,0,2.5317976934555158,0,0,0,0,0,0,0,1,642.386420339865,1,1,3.3615176746216986,0,0,0
0,1144.2693419511256,0.1892415428386584,112.98868091087618,1,3.01479704744284,1,0,0.4554197861392359,1,0,0,1,0,0,0,0,0.0,1,1,3.657737413467408,0,0,0
1,0.0,0.4105275417660582,140.28852368393422,0,3.108146469906713,1,0,4.96182013973086,0,0,1,0,0,1,0,0,0.0,1,0,1.8386251807800555,0,0,0
1,2045.9479147805828,0.0,5.0,1,2.490033182899263,1,0,4.423547569264149,1,0,0,0,0,0,1,0,0.0,1,1,2.135951555676084,1,0,0
0,147.46063477673192,0.2354433488348647,117.6106900975462,2,0.7144213866214928,1,0,4.164161686464292,0,1,1,0,0,0,0,0,0.0,1,1,2.3083965682668017,1,0,1
1,2493.5803830520545,0.2294015062667085,36.36075234514502,1,0.0,1,0,3.981509604373975,0,1,0,0,0,0,1,0,0.0,1,1,3.196450080662488,0,0,0
0,694.5971856755605,0.2221569573023723,49.507275093163045,0,5.69290411512546,1,0,3.312045209373209,1,0,0,0,0,0,0,1,604.728476300266,1,1,2.00725342751734,1,1,0
1,1045.6480232246358,0.0746146102983107,71.30710308585643,1,1.3040112614351689,0,0,2.0926715405242677,2,0,1,0,0,0,0,0,0.0,1,1,3.1212236336523924,0,0,0
0,2214.7454943099783,0.4312245677092599,121.9063043247118,3,2.419093106097771,1,0,3.813783032275076,0,0,0,0,0,0,1,0,0.0,1,1,2.107177940949926,1,1,0
0,0.0,0.1491110352456127,71.2499718644308,2,2.0328651865470637,1,1,3.4988852275435125,0,0,0,0,0,0,0,0,0.0,1,1,0.0,0,0,0
1,0.0,0.2900548800143971,76.49829682658662,2,4.721399792515478,1,0,5.032885522880855,1,0,0,0,0,0,0,0,0.0,1,1,2.8257517160790804,1,1,0
1,564.2018955222712,0.242567272057129,94.134675790969,3,3.5823230021695536,1,0,3.3692827417366416,0,0,0,0,0,0,0,0,0.0,1,1,4.24500937911896,0,0,0
1,1792.6073595454666,0.3500728415707594,100.4456412845064,3,1.5658237983234125,1,0,4.480574264577678,1,0,0,0,1,0,1,0,0.0,1,1,2.8961702008556864,1,1,1
1,0.0,0.5361921597807775,80.44537985570308,0,4.03064427669118,1,0,3.264339978730936,1,0,0,0,0,0,1,0,0.0,1,1,2.6789534749945183,1,0,0
0,0.0,0.2890207710426735,100.69367186272152,0,0.2939342029785936,1,0,3.874510958067005,2,1,0,0,0,0,1,0,0.0,1,1,4.887568634011336,1,0,0
0,1788.4651124525508,0.4182794052762986,36.08437107441781,2,2.797840322290837,1,0,2.145301924184188,2,0,0,0,1,0,1,1,670.7169071860231,1,1,3.18921910301204,0,0,0
1,76.42602491959553,0.2789740343679175,5.0,2,0.0,1,0,1.520837836655268,2,0,0,0,0,0,0,1,112.8903735838239,1,1,1.865153825541351,1,0,0
0,329.3287844956603,0.148798361214702,132.99992515537832,0,3.626691607834071,1,0,3.1450269753037925,2,0,0,0,0,0,0,0,0.0,0,1,3.3082683326828124,0,0,0
1,0.0,0.2216884926880117,18.49259284727313,1,2.1505305161611474,0,0,4.456859792738871,1,1,0,0,1,1,0,0,0.0,1,0,2.216598963202393,1,2,0
1,0.0,0.1932915237154375,38.64617387916027,4,2.546718526834169,0,0,3.6925869408176135,2,0,1,0,0,0,0,0,0.0,1,1,2.406992836441249,1,1,0
1,790.9192440426192,0.3636324263839069,46.738907393549255,1,5.416179598564396,1,0,3.025626392388652,2,0,0,0,0,0,1,1,0.0,1,1,2.920506849199909,1,0,0
0,1916.4534291474704,0.2713304084538368,39.84444746558435,2,1.499881291499521,1,0,2.6469729319731345,0,0,1,0,0,0,0,0,0.0,1,1,3.127253697618783,0,0,0
0,0.0,0.0911470834875996,30.95411099348857,4,1.5862159905686073,0,0,1.4801264402226415,1,1,0,0,0,0,0,0,0.0,0,1,2.6875234501989453,0,0,0
0,2788.851344278996,0.2056075471773594,78.54338894943811,2,0.022474983596481,1,0,4.12055127329268,2,0,0,0,1,0,0,0,0.0,0,1,2.766973223255368,0,0,0
1,0.0,0.0,78.9691433293405,3,3.094791177701084,1,0,2.7462261971721604,1,0,0,0,0,0,0,1,793.8205522917243,0,1,1.7317632261443907,0,0,0
1,0.0,0.2130793622699164,84.79747846222182,2,2.8627467781552483,1,1,0.5929464951947807,0,0,0,0,0,0,1,0,0.0,1,1,2.555371625451719,0,0,0
0,2644.829062277363,0.2502611735808497,82.28799454751122,1,4.456154838768484,1,0,3.367503332760545,2,1,0,0,0,0,0,0,0.0,1,1,1.5925523987811712,1,1,0
1,1053.7521828367005,0.6116896400771878,43.3327364904394,1,2.928218130321613,1,0,4.361201838171652,0,0,0,0,0,0,0,0,0.0,1,1,3.0620953150688,0,0,0
0,137.5703251861081,0.5196904121688951,43.26696209209991,3,3.66865474616162,1,0,6.48124080848579,1,0,0,0,0,1,0,1,461.3428999436783,0,1,3.763522446181924,1,0,0
0,613.8402425832878,0.0431850804707232,104.76773217335662,2,4.041949517958206,1,0,5.0618305674203325,1,0,0,0,0,0,0,0,0.0,1,1,4.191662485670794,1,0,0
1,2423.688293050471,0.2903538838663559,39.14459296641467,0,3.7232665539755234,1,0,3.940966054342656,3,0,0,0,0,0,0,0,0.0,1,1,2.081136254811548,0,0,0
0,2559.443383550818,0.2938620628244162,38.34995166348864,3,2.737315550685566,0,0,3.3106401289794,2,0,0,0,0,0,0,0,0.0,1,1,1.6122227085684768,1,0,1
1,0.0,0.203912529447042,97.17990371468298,0,4.074439564142036,1,0,4.014393757260632,1,0,1,0,0,0,1,0,0.0,1,1,4.215130388048521,0,0,0
0,749.0794279050701,0.2166622950237567,59.2566464726918,3,4.2900307762309815,1,0,3.1478817325123245,1,0,0,0,0,0,0,0,0.0,0,1,3.7924203566862182,1,1,0
0,908.1881932010876,0.1792100513415607,39.79733845798184,1,5.005335245046246,1,0,2.492145384306619,0,0,0,0,0,0,1,0,0.0,1,1,2.8989067219107945,0,0,0
1,0.0,0.6245416973766611,40.17533677561983,2,7.55955889844236,1,0,2.1467090931785577,1,0,0,0,0,0,1,1,0.0,1,0,2.538404395198926,1,0,0
1,733.1779368200068,0.1667631493132111,104.95614121660824,2,1.0021031381030894,1,0,0.8903382804596478,0,0,0,0,0,0,0,0,0.0,1,0,2.444274876323059,0,0,0
0,806.3874325420405,0.3181874287198536,83.44094879218282,3,4.035251987598008,1,0,3.725024113803189,3,0,0,0,0,0,0,0,0.0,1,0,1.697955928417632,0,0,0
0,2168.251374724083,0.0,69.46142757360792,2,2.9682117212243315,1,0,3.7701620747251807,0,0,0,0,0,0,0,0,0.0,1,0,2.493100430342464,1,1,0
1,2248.9100339734414,0.4147136766799711,13.346429948061711,2,3.4014064798185517,0,0,5.004631351968485,0,0,0,0,0,0,0,1,0.0,1,0,3.288967646188894,0,0,0
0,404.9487219691904,0.4868509614504872,69.63152201092848,0,4.5140654819126045,1,1,0.619931732277744,1,0,1,0,0,0,0,1,0.0,1,1,3.3147168728511365,1,0,0
1,543.256227367026,0.0395939941798755,51.48820576373577,1,3.4442152695464627,1,1,4.757002383381834,2,0,0,0,0,0,0,0,0.0,1,1,1.5808414671869366,0,0,0
1,1597.150762466763,0.1476226499823161,23.502175512360157,2,0.8689583410343658,1,0,3.811128072662214,1,0,1,0,0,0,0,0,0.0,1,0,2.4759077158058505,1,0,0
0,97.7738612875862,0.3403007040252759,35.936222619390506,2,1.9570697156700427,1,0,4.98795911294518,0,0,0,0,0,0,0,0,0.0,1,0,1.838703960442331,1,1,0
1,1506.3681820848833,0.2538921388824894,87.8462769647657,4,4.145871687470234,1,0,5.328960449570968,1,0,1,0,0,0,1,0,0.0,0,1,2.7113670216068697,1,0,0
1,694.5122151569424,0.3432739181038446,109.69690966259468,1,1.4488886780190238,1,0,1.3069052414595983,1,0,0,0,1,0,1,0,0.0,1,1,0.7610196380483576,1,1,0
1,0.0,0.1925517870850462,17.70366062974597,0,0.7956850073000359,1,0,4.081345360423571,0,1,0,1,0,0,0,0,0.0,1,1,3.056678684826976,0,0,0
1,0.0,0.6226530774103043,22.74925439372109,2,2.3925220318875144,1,0,3.788091587845992,1,0,0,0,1,0,0,1,38.785604870127344,1,1,3.4834910010061177,0,0,0
1,2536.4704352373224,0.1160519735721981,87.76539962666487,1,0.1091382262447777,1,0,4.399818976178767,1,0,0,0,0,0,0,0,0.0,1,1,1.56352005598785,1,2,0
0,612.2942250280416,0.7883149426096432,43.63228205167022,0,1.4755923170424128,1,0,5.43392832089976,2,0,0,0,1,0,0,0,0.0,1,1,2.1923085927249018,0,0,0
0,2768.424912677973,0.4983847834698272,82.11008084618067,1,6.877719808261901,1,0,3.3049148789796874,0,0,0,0,0,0,1,0,0.0,1,0,3.510938367977228,0,0,0
0,183.63648714210785,0.4164230574768645,43.09427916914409,2,1.9063751853518096,0,0,2.729533618354571,1,0,1,0,0,0,0,0,0.0,1,1,2.3368884250517747,1,1,0
1,1149.446241357792,0.0419044731285399,83.07978071360637,0,3.7655440160328975,1,0,3.047534462160832,1,1,0,0,0,0,0,0,0.0,1,1,2.4936472759743875,1,2,0
0,3671.2120676218897,0.4319364767389945,5.0507477725269325,0,1.3497805050990563,1,1,1.523414926414317,2,0,0,0,0,0,1,0,0.0,1,1,0.7340678982507283,0,0,0
1,0.0,0.370787686136123,81.97318458156747,1,4.258363231508442,1,0,6.136273536191421,2,0,0,0,0,0,1,0,0.0,1,1,3.750490939017362,0,0,0
0,0.0,0.0,5.0,1,2.474999779158572,0,0,5.486176203966194,0,0,0,0,0,0,0,0,0.0,1,1,1.4638266572141378,0,0,0
1,2343.90815754468,0.0,97.01301934334404,3,4.580373428136399,1,1,3.21475167166851,1,1,0,0,0,0,0,0,0.0,1,1,2.349632666027163,0,0,0
0,0.0,0.3215255852830994,58.63923106720368,1,2.3543246209891886,1,0,3.761966620458155,0,0,1,0,0,0,0,0,0.0,1,1,3.363153345090931,0,0,0
0,775.1523630725195,0.223340055666838,77.64929798161603,4,2.0639736781663323,1,0,2.242788202814536,2,0,0,0,0,0,0,0,0.0,1,1,3.028723929355386,0,0,0
1,96.89814745809817,0.1467043580898338,69.48483012678537,0,2.6960709146989306,1,0,2.705986721476759,1,0,0,0,1,0,0,1,0.0,1,1,3.300718941174976,0,0,0
0,1121.795337146379,0.4657898388910924,5.0,2,3.008866452394212,1,0,4.551942589441405,1,0,0,0,0,0,0,1,0.0,1,1,3.635429863072227,0,0,0
0,0.0,0.073244142316135,114.67310143318846,2,3.4570305090134976,1,1,3.9587451733469488,0,0,0,0,0,0,1,0,0.0,1,0,2.591012451397742,0,0,0
1,584.0718945400326,0.1589518113967881,73.37943973971628,2,1.6105414516518792,1,0,3.9192838990566696,0,0,0,0,1,0,0,0,0.0,1,1,1.8419987714483248,1,2,0
0,1339.778391867841,0.1205940423966088,90.25314383123,0,1.2030291546097638,1,1,3.348353515394934,0,0,0,0,0,0,0,0,0.0,1,1,2.034952658005865,0,0,0
1,0.0,0.3520338515759456,28.03133276794309,0,0.1728579895995357,1,0,4.368932468911456,0,0,0,0,0,0,0,0,0.0,0,1,2.4990570467961404,0,0,0
0,0.0,0.0,69.63101850909028,1,1.8251267524149768,1,0,1.1591655441289963,0,0,0,0,1,0,0,0,0.0,1,1,1.396848524581866,0,0,0
0,383.1405996817618,0.150465629629919,7.604081727723646,0,0.0,1,0,3.871221175586888,0,1,0,1,0,0,0,0,0.0,0,1,0.5309348175668731,0,0,0
1,0.0,0.0,65.9690677393338,0,0.4402229201952727,0,0,5.7440514944192,0,0,0,0,0,0,0,0,0.0,0,0,1.8077049972043733,0,0,0
